ID,cluster,text
A0A3P9Q621,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Signal;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q2V5Q7,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A3B4B4E7,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q1F0H6,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A3B4WS30,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A401NQY9,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) scyTo_0009640 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A484CYD6,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) EPR50_G00112700 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q2QJ05,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
V9KBH5,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) LOC103188154 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q3MBW9,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A087YSU4,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A3P8WUV6,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A4U5UDH5,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) D9C73_006664 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A444UX87,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) EOD39_19741 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A8T2P4Q6,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) JZ751_007109 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A0P7V5N2,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Z043_103586 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A8U0Q0W1,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) LOC120032402 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q0SY12,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A8S4BTC2,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) MMEN_LOCUS17631 Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q0SFB1,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A3B3DEL3,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A6P8FWF6,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) adrb2b Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A4W5P996,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
A0A3Q3ITU6,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
W5MSP8,38,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) Cell membrane;Disulfide bond;G-protein coupled receptor;Glycoprotein;Lipoprotein;Membrane;Palmitate;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]
